LatitudeFrom,LatitudeTo,Heading,LongitudeFrom,LongitudeTo,Elevation,BeginChainage,EndChainage,AlligCracksSmall,AlligCracksMed,AlligCracksLarge,AlligCracksAvgWidth,AlligCracksMinWidth,AlligCracksMaxWidth,AlligCracksMinDepth,AlligCracksMaxDepth,CracksLongitudinalSmall,CracksLongitudinalMed,CracksLongitudinalAvgWidth,CracksLongitudinalLarge,CracksLongitudinalSealed,CracksLongitudinalMinWidth,CracksLongitudinalMaxWidth,CracksLongitudinalMinDepth,CracksLongitudinalMaxDepth,CracksTransverseSmall,CracksTransverseMed,CracksTransverseAvgWidth,CracksTransverseLarge,CracksTransverseSealed,CracksTransverseMinWidth,CracksTransverseMaxWidth,CracksTransverseMinDepth,CracksTransverseMaxDepth,PotholeMaxDepthHigh,PotholeMaxDepthLow,PotholeMaxDepthMed,PotholeMaxDepthDelamination,PotholeAreaAffectedLow,PotholeAreaAffectedMed,PotholeAreaAffectedHigh,PotholeAreaAffectedDelam
55.69233,55.692265,3.8586133,12.589556,12.589436,41.893578,9497.832,9487.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.692265,55.69219,3.8809154,12.589451,12.589314,41.878174,9487.832,9477.832,1.3662996,,,7.1922474,7.1922474,7.1922474,5.5227947,5.5227947,0.40002415,,4.1766148,,,4.1766148,4.1766148,0.8065452,0.8065452,,,,,,,,,,,,,,,,,
55.69219,55.69212,3.8856196,12.589329,12.589202,42.66578,9477.832,9467.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.69212,55.69206,3.878951,12.589216,12.589101,42.804672,9467.832,9457.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.69206,55.691994,3.8810847,12.589115,12.588994,43.143124,9457.832,9447.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.691994,55.69193,3.8841074,12.589008,12.588885,43.30701,9447.832,9437.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.69193,55.691864,3.8886096,12.5889,12.588774,43.466335,9437.832,9427.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.69186,55.6918,3.8960733,12.588789,12.588666,43.646652,9427.832,9417.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.691795,55.69174,3.8958638,12.588681,12.588556,43.79507,9417.832,9407.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.69174,55.691677,3.9169364,12.588571,12.588445,44.17791,9407.832,9397.832,,,,,,,,,,,47.55423,0.28049994,,47.55423,47.55423,0.0,0.0,,,,,,,,,,,,,,,,,
55.68684,55.686764,3.5908992,12.589865,12.589782,42.659462,8827.832,8817.832,9.553252,7.188783,,15.139674,12.485527,16.466747,2.3164694,2.4310553,,0.7305905,8.0461645,,,6.8517284,9.240601,1.1885288,1.3554283,,,,,,,,,,,,,,,,,
55.68676,55.68668,3.593191,12.589796,12.589713,42.71786,8817.832,8807.832,4.475233,16.894192,,12.513574,12.485527,12.569665,2.4310553,2.6132247,,0.35783842,6.8517284,,,6.8517284,6.8517284,1.1885288,1.1885288,,0.80302316,13.057976,,,13.057976,13.057976,2.003294,2.003294,,,,,,,,
55.68668,55.6866,3.593103,12.589727,12.5896435,42.549435,8807.832,8797.832,10.901908,7.911148,,12.865656,12.569665,13.457636,2.2141936,2.6132247,0.010077083,2.7031322,8.200144,,,4.7,11.700288,0.3,2.1172779,,1.0754064,12.7325,,,12.7325,12.7325,2.8397882,2.8397882,,,,,,,,
55.686596,55.68652,3.5923176,12.589658,12.589575,42.463943,8797.832,8787.832,0.20033993,8.741631,,12.178129,11.21489,12.208732,2.1808228,2.3464744,,3.6331885,10.290171,,,7.469938,11.700288,2.1172779,5.202613,,0.5065028,5.188165,,,5.188165,5.188165,0.73574126,0.73574126,,,,,,,,
55.686516,55.68644,3.5862668,12.58959,12.589506,42.322517,8787.832,8777.832,13.340385,4.17497,,12.601646,12.208732,13.387476,2.1808228,2.8655798,,,58.779232,,3.0570438,58.779232,58.779232,0.0,0.0,,,,,,,,,,,,,,,,,
55.686436,55.686356,3.5822275,12.589521,12.589437,42.08789,8777.832,8767.832,6.1563454,3.8794844,,12.547633,10.867947,13.387476,1.8976734,2.8655798,,0.06545582,9.741531,,,9.741531,9.741531,3.5184684,3.5184684,,0.1843115,7.7713137,,,7.7713137,7.7713137,1.2902378,1.2902378,,,,,,,,
55.686356,55.6863,3.5919857,12.589452,12.5893755,41.936012,8767.832,8757.832,0.027246,5.360652,,9.842917,5.938875,10.867947,1.5495334,1.8976734,,1.5761558,9.741531,,,9.741531,9.741531,3.5184684,3.5184684,,0.62121385,7.7713137,,,7.7713137,7.7713137,1.2902378,1.2902378,,,,,,,,
55.6863,55.68622,3.582608,12.589391,12.589315,45.051483,8757.832,8747.832,0.6745447,,,11.81827,11.81827,11.81827,1.7779189,1.7779189,0.19545272,2.4144337,8.761892,,,4.563167,9.431687,0.7837234,1.5370713,,,,,,,,,,,,,,,,,
55.68622,55.686134,3.5818095,12.589331,12.589249,45.461346,8747.832,8737.832,,4.4789996,,12.858623,12.858623,12.858623,2.1591194,2.1591194,,0.20608446,25.852093,,0.72434855,8.245606,61.065067,0.0,1.2377651,,4.4805117,8.701191,,,8.313752,9.08863,1.3762134,2.3006864,,,,,,,,
55.686134,55.686054,3.5782218,12.589264,12.589183,45.529827,8737.832,8727.832,0.19969802,,,10.395856,10.395856,10.395856,1.4002173,1.4002173,0.21678348,5.6061563,13.329626,0.95758986,,4.054629,32.340496,0.875265,6.6203585,,0.22544391,9.08863,,,9.08863,9.08863,2.3006864,2.3006864,,,,,,,,
55.68597,55.68589,3.5844321,12.589129,12.589048,45.2843,8717.832,8707.832,0.284868,3.4677615,,10.38011,8.925628,11.834592,1.424442,2.9957027,,2.6066945,14.259874,,0.20030022,8.569236,54.36927,0.0,2.417513,,0.3580979,7.568618,0.09771707,,7.439995,30.762321,1.7781718,6.9700065,,,,,,,,
55.68589,55.68581,3.5830896,12.589064,12.588981,45.246704,8707.832,8697.832,0.037097983,,,6.1989293,6.1989293,6.1989293,2.062284,2.062284,0.2576729,0.21444716,5.246265,,,4.775941,5.9787097,1.0820744,1.1111609,,0.5461379,6.760262,,,5.4007964,7.439995,1.36521,1.7781718,,,,,,,,
55.68581,55.68573,3.5875816,12.588996,12.5889,45.481686,8697.832,8687.832,0.30966592,2.4498243,,7.2566442,6.1989293,9.851842,1.7799338,2.062284,0.45727468,4.275484,8.690325,,,4.775941,15.109446,1.0820744,3.179656,,0.006053133,9.0,,,9.0,9.0,1.1,1.1,,,,,,,,
55.68573,55.68565,3.6061604,12.588915,12.588832,45.379868,8687.832,8677.832,0.50831854,,,10.8014765,10.8014765,10.8014765,2.279583,2.279583,3.7585824,0.35518965,5.205884,,,4.536296,6.5261207,1.2226986,1.3274817,,,,,,,,,,,,,,,,,
55.68565,55.68557,3.5853643,12.588848,12.588767,45.71507,8677.832,8667.832,1.4100459,0.38978398,,10.598955,8.994858,12.022745,1.2695947,2.279583,0.59947014,2.1543527,9.671998,,,4.536296,17.538757,1.2226986,4.444349,,0.17824724,23.342966,,,23.342966,23.342966,6.5877523,6.5877523,,,,,,,,
55.682644,55.68256,3.5920467,12.5863,12.586217,50.402817,8307.832,8297.832,,,,,,,,,,0.81477344,13.455902,,0.18246172,6.3059163,53.159256,0.0,1.0613122,,0.4592584,10.674022,,,10.674022,10.674022,2.0622742,2.0622742,,,,,,,,
55.68256,55.68248,3.5958078,12.586232,12.586148,50.620125,8297.832,8287.832,0.07363999,,,23.515886,23.515886,23.515886,0.8309091,0.8309091,0.23297974,1.816989,49.528595,1.1526046,2.754411,4.885471,74.37421,0.0,1.3649669,,,,,,,,,,,,,,,,,
55.68248,55.682396,3.5862029,12.5861635,12.5860815,50.70291,8287.832,8277.832,,,,,,,,,,1.2472174,50.448956,0.5232029,2.8593862,5.128617,73.58972,0.0,0.96832824,,0.43682748,9.242743,,,9.242743,9.242743,1.5937985,1.5937985,,,,,,,,
55.682396,55.682316,3.5813866,12.586097,12.586014,50.75303,8277.832,8267.832,,,,,,,,,,1.1637275,5.405459,,,5.405459,5.405459,0.9104958,0.9104958,,,,,,,,,,,,,,,,,
55.682316,55.682236,3.5806417,12.586028,12.585945,50.82404,8267.832,8257.832,,,,,,,,,,2.2236722,7.726612,0.3534786,,5.405459,39.135807,0.0,5.2048826,,,,,,,,,,,,,,,,,
55.682236,55.68215,3.5839033,12.58596,12.585877,50.869972,8257.832,8247.832,,,,,,,,,,,60.78277,,4.5395384,52.003273,69.56226,0.0,0.0,,0.20224631,5.598709,,,5.598709,5.598709,1.2549393,1.2549393,,,,,,,,
55.68215,55.68207,3.5889773,12.585893,12.585808,50.913853,8247.832,8237.832,1.07372,,,68.65421,68.65421,68.65421,0.0,0.0,,,66.40667,,4.659183,60.09547,69.56226,0.0,0.006065934,0.23409003,0.57896477,7.3468695,,,4.0605316,8.05891,1.0796124,1.7135131,,,,,,,,
55.68207,55.68199,3.5827088,12.585823,12.58574,50.91257,8237.832,8227.832,0.2425734,,,6.3582106,6.3582106,6.3582106,1.3301607,1.3301607,,0.38668612,58.484753,0.8813,6.387596,25.119816,62.212852,0.0,0.006065934,,,,,,,,,,,,,,,,,
55.68199,55.68191,3.5850375,12.585755,12.585671,50.94009,8227.832,8217.832,,,,,,,,,,,60.54146,,7.5722766,57.19867,62.212852,0.0,0.0,0.3105149,,4.663909,,,4.663909,4.663909,0.9453038,0.9453038,,,,,,,,
55.68191,55.68183,3.5880728,12.585686,12.585601,50.970886,8217.832,8207.832,0.15388797,,,14.015909,14.015909,14.015909,4.5520406,4.5520406,,0.4182872,53.139698,0.5139078,3.040096,5.021023,60.282795,0.0,11.502904,,,,,,,,,,,,,,,,,
55.681828,55.68175,3.5899055,12.585616,12.585532,50.98876,8207.832,8197.832,0.48378316,,,8.983435,8.983435,8.983435,2.5934842,2.5934842,,,62.405643,0.1870969,0.90751594,43.961407,63.03083,0.0,0.0,,0.65715885,6.7612886,,,6.7612886,6.7612886,1.0068153,1.0068153,,,,,,,,
55.681747,55.681667,3.5910132,12.585547,12.585462,50.90481,8197.832,8187.8315,0.36683723,,,8.983435,8.983435,8.983435,2.5934842,2.5934842,,,43.961407,0.149972,,43.961407,43.961407,0.0,0.0,,2.167142,8.787554,,,6.5043564,11.07075,0.0,0.92384434,,,,,,,,
55.681667,55.681587,3.5972693,12.585476,12.585398,50.898026,8187.8315,8177.8315,,,,,,,,,,1.99203,6.0349298,,,6.0349298,6.0349298,1.2610414,1.2610414,,,,,,,,,,,,,,,,,
55.681587,55.681503,3.581386,12.585413,12.5853405,51.101284,8177.8315,8167.8315,0.39149207,6.378171,,7.2801747,6.9454074,7.540651,1.5589018,1.893187,,0.12283193,73.28657,0.4737078,1.5162516,6.410438,76.40248,0.0,1.4338919,,1.2078878,8.951029,,,8.951029,8.951029,2.8664675,2.8664675,,,,,,,,
55.681503,55.68142,3.546044,12.585356,12.585281,51.208546,8167.8315,8157.8315,0.716972,,,10.069639,6.9454074,16.318102,1.5559039,1.735071,,1.356298,60.893307,0.29696852,2.17615,7.8668785,78.61021,0.0,2.0384219,,3.0510762,7.823998,,,7.823998,7.823998,2.1483083,2.1483083,,,,,,,,
55.68142,55.68134,3.5417473,12.585297,12.585219,51.29535,8157.8315,8147.8315,0.02143773,,,16.318102,16.318102,16.318102,1.5559039,1.5559039,0.24974921,3.1620216,43.7931,0.57044715,5.295233,4.2634416,78.61021,0.0,2.0384219,,1.0342132,9.440391,,,9.440391,9.440391,1.1795417,1.1795417,,,,,,,,
55.681335,55.681255,3.547788,12.585234,12.585154,51.304073,8147.8315,8137.8315,0.7517686,,,16.955877,16.955877,16.955877,1.4177877,1.4177877,,,,,,,,,,,,,,,,,,,,,,,,,,
55.681255,55.681175,3.561427,12.585168,12.585086,51.238758,8137.8315,8127.8315,0.57251143,,,14.52439,9.661418,16.955877,1.1780032,1.4177877,,1.2953155,11.983968,,,11.983968,11.983968,0.918543,0.918543,,,,,,,,,,,,,,,,,
55.681175,55.681095,3.5839157,12.5851,12.585017,51.363415,8127.8315,8117.8315,,,,,,,,,,,48.668423,0.850847,0.75417835,45.46434,55.07703,0.0,0.0,,,,,,,,,,,,,,,,,
55.681095,55.68101,3.5826988,12.5850315,12.584953,51.470406,8117.8315,8107.8315,,,,,,,,,,0.19045593,5.41595,,,5.41595,5.41595,0.82718325,0.82718325,,,,,,,,,,,,,,,,,
55.68074,55.680656,2.9692419,12.584973,12.584984,51.506927,8077.8315,8067.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.680653,55.680565,2.9648225,12.585,12.585011,51.27883,8067.8315,8057.8315,,,,,,,,,,0.6552492,7.2205834,,,7.2205834,7.2205834,1.0148163,1.0148163,,1.1736308,6.8617854,,,5.614921,8.108649,0.9942415,1.1016921,,,,,,,,
55.680565,55.680477,2.965256,12.585027,12.585036,51.070576,8057.8315,8047.8315,0.51552355,1.0259039,,9.160342,5.197194,13.12349,1.0012668,3.6907563,0.194187,4.895251,20.882668,0.20029974,,4.4174004,49.39709,0.0,1.5400563,0.23304392,0.15354642,7.994934,,,4.8955655,8.296643,0.7490025,1.7548624,,,,,,,,
55.680477,55.68039,2.9566424,12.585052,12.58507,50.784977,8047.8315,8037.8315,1.3119208,,,9.123014,9.123014,9.123014,1.3409171,1.3409171,,5.3063674,11.460685,1.7986624,,7.5449743,44.921303,0.0,1.5400563,,0.7015923,10.940341,,,10.940341,10.940341,1.270392,1.270392,,,,,,,,
55.68039,55.6803,2.8995857,12.585086,12.585112,50.57964,8037.8315,8027.8315,6.9598923,,,10.257746,9.123014,12.527209,1.3409171,2.028647,,5.443995,9.283614,,,8.348076,11.154691,1.470629,1.6822941,,0.5265459,9.052993,,,5.278296,10.940341,0.9871651,1.270392,,,,,,,,
55.677074,55.67699,2.9107995,12.586523,12.586543,48.10989,7657.8315,7647.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676987,55.676903,2.9047754,12.586559,12.586579,48.088005,7647.8315,7637.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676903,55.676815,2.8991911,12.586596,12.586616,48.078697,7637.8315,7627.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676815,55.676727,2.9004364,12.586632,12.586651,48.07022,7627.8315,7617.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676727,55.67664,2.9079847,12.586667,12.586684,48.068928,7617.8315,7607.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67664,55.67655,2.9149914,12.5867,12.586718,48.11924,7607.8315,7597.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67655,55.676464,2.9197605,12.586734,12.586751,48.107143,7597.8315,7587.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676464,55.676373,2.923131,12.586767,12.586783,47.998726,7587.8315,7577.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676373,55.676285,2.9293308,12.5868,12.586823,47.8129,7577.8315,7567.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676285,55.676197,2.8766286,12.58684,12.586867,47.795235,7567.8315,7557.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676197,55.67611,2.8544915,12.586884,12.586912,47.777763,7557.8315,7547.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67611,55.67602,2.8497496,12.586928,12.586958,47.758457,7547.8315,7537.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67602,55.675938,2.851049,12.586974,12.587001,47.921265,7537.8315,7527.8315,,,,,,,,,,0.40060043,36.715233,0.3771685,,25.166073,49.545517,0.0,0.0,,,,,,,,,,,,,,,,,
55.675934,55.67585,2.8633955,12.587017,12.58704,48.0169,7527.8315,7517.8315,0.31116766,,,7.2855425,7.2855425,7.2855425,1.1494815,1.1494815,0.1224964,,4.359027,,,4.359027,4.359027,1.2194211,1.2194211,0.34346762,0.44118443,8.524963,2.4346805,,4.578325,32.129414,0.8968751,72.872284,,,,,,,,
55.67585,55.675762,2.8920352,12.587056,12.587074,48.34787,7517.8315,7507.8315,,,,,,,,,0.42628735,,4.359027,,,4.359027,4.359027,1.2194211,1.2194211,,0.26176593,5.059795,,,5.059795,5.059795,0.80004036,0.80004036,,,,,,,,
55.675762,55.675674,2.9130745,12.5870905,12.587108,48.564247,7507.8315,7497.8315,0.212018,,,4.774156,4.774156,4.774156,0.8667766,0.8667766,,,,,,,,,,,,,,,,,,,,,,,,,,
55.675674,55.675587,2.9269285,12.587124,12.58714,48.63759,7497.8315,7487.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.675587,55.6755,2.9402933,12.587156,12.587165,48.583015,7487.8315,7477.8315,,,,,,,,,,,56.695114,,0.2795484,56.695114,56.695114,0.0,0.0,,,,,,,,,,,,,,,,,
55.6755,55.67541,3.0023413,12.58718,12.587163,48.35623,7477.8315,7467.8315,,,,,,,,,,,63.75215,0.14979811,1.3492383,43.78805,87.90461,0.0,0.0,0.2131927,,4.04782,,,4.04782,4.04782,0.81568307,0.81568307,,,,,,,,
55.67541,55.675327,3.1829793,12.587178,12.587125,48.01076,7467.8315,7457.8315,,0.853839,,26.077335,26.077335,26.077335,6.0538673,6.0538673,,,45.876858,0.4512022,1.010847,43.78805,50.054466,0.0,0.0,,,,,,,,,,,,,,,,,
55.675247,55.675175,3.557964,12.587075,12.586979,47.236904,7447.8315,7437.8315,2.83997,,,12.857348,12.857348,12.857348,2.7356439,2.7356439,,0.10253817,5.2446404,,,5.2446404,5.2446404,0.97237456,0.97237456,0.22157398,1.1185673,9.8890915,,,3.9104834,16.76458,0.83759266,1.3509032,,,,,,,,
55.675175,55.675106,3.6976016,12.586993,12.586878,46.940327,7437.8315,7427.8315,,,,,,,,,0.44430217,,41.77437,0.24040008,0.4807999,3.699913,69.49798,0.0,0.7489324,,,,,,,,,,,,,,,,,
55.675106,55.675045,3.8393729,12.586891,12.586764,46.79852,7427.8315,7417.8315,,,,,,,,,0.19617236,1.2044498,30.866507,3.8689187,,4.9583178,40.0,0.92803,28.3216,,,50.08135,,0.35320783,50.08135,50.08135,0.0,0.0,,,,,,,,
55.675045,55.674988,3.9490125,12.586778,12.586647,46.853916,7417.8315,7407.8315,,,,,,,,,,,40.0,1.2358335,,40.0,40.0,28.3216,28.3216,,,,,,,,,,,,,,,,,
55.674984,55.674927,3.9678612,12.58666,12.586531,46.870926,7407.8315,7397.8315,,,,,,,,,,0.9272269,15.005568,,,15.005568,15.005568,2.3217642,2.3217642,,,,,,,,,,,,,,,,,
55.674927,55.674866,3.968465,12.586543,12.586412,46.873592,7397.8315,7387.8315,,,,,,,,,0.19933578,,41.6693,,0.44070005,3.7297237,52.860928,0.0,0.7924907,,,,,,,,,,,,,,,,,
55.674866,55.674805,3.971888,12.586426,12.586294,46.970184,7387.8315,7377.8315,,,,,,,,,,0.21443498,8.347574,,,8.347574,8.347574,1.454076,1.454076,,,,,,,,,,,,,,,,,
55.674805,55.674744,3.9754198,12.586308,12.586176,47.136368,7377.8315,7367.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674744,55.674686,3.9792147,12.586188,12.586057,47.401108,7367.8315,7357.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674683,55.674625,3.9857588,12.58607,12.5859375,47.514862,7357.8315,7347.8315,,,,,,,,,,,43.841198,0.21673915,,43.841198,43.841198,0.0,0.0,,,,,,,,,,,,,,,,,
55.674625,55.67457,3.9960742,12.58595,12.5858135,47.502144,7347.8315,7337.8315,0.19461599,,,7.2510543,7.2510543,7.2510543,1.8612479,1.8612479,,0.32411516,6.939491,,,6.939491,6.939491,1.3732648,1.3732648,,1.8410577,6.1690283,,,6.1690283,6.1690283,1.3302032,1.3302032,,,,,,,,
55.67457,55.674515,4.014122,12.585826,12.585692,47.416847,7337.8315,7327.8315,,14.660325,,7.925547,7.925547,7.925547,1.4059339,1.4059339,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67451,55.67446,4.041656,12.585705,12.585564,47.369865,7327.8315,7317.8315,1.1525578,5.344634,,6.9492745,4.9967294,7.925547,1.4059339,1.4203659,0.88662124,2.3387759,17.424831,,0.85793936,4.432853,64.77796,0.0,1.3408561,,,,,,,,,,,,,,,,,
55.674458,55.67441,4.0782866,12.585576,12.585436,47.30213,7317.8315,7307.8315,0.4808579,,,4.9967294,4.9967294,4.9967294,1.4203659,1.4203659,9.313805,,4.73621,,,4.6822505,4.7901692,1.4650241,2.159674,,,,,,,,,,,,,,,,,
55.674408,55.674362,4.105836,12.585447,12.585303,47.303085,7307.8315,7297.8315,0.8327932,,,6.0520134,6.0520134,6.0520134,3.1413412,3.1413412,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674362,55.674316,4.14673,12.585316,12.585165,47.31892,7297.8315,7287.8315,0.88510555,,,5.6516385,4.8508887,6.0520134,1.0921524,3.1413412,0.8905154,0.31536683,4.6334734,,,4.167399,5.099548,1.065197,1.25502,,,,,,,,,,,,,,,,,
55.674316,55.67428,4.189526,12.585177,12.585026,47.291527,7287.8315,7277.8315,1.1705275,,,8.777996,8.777996,8.777996,1.9626119,1.9626119,,0.37157905,11.837784,,,11.837784,11.837784,14.221012,14.221012,,,,,,,,,,,,,,,,,
55.674274,55.67424,4.2290373,12.585038,12.584883,47.30394,7277.8315,7267.8315,,,,,,,,,,0.40805382,21.724928,0.49726808,,6.290741,37.159115,0.0,1.1136285,,,,,,,,,,,,,,,,,
55.674236,55.674206,4.27783,12.584894,12.584735,47.239044,7267.8315,7257.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674206,55.674175,4.3225503,12.584747,12.584588,47.18379,7257.8315,7247.8315,,,,,,,,,,2.0575438,6.0064535,,,6.0064535,6.0064535,4.717228,4.717228,,,,,,,,,,,,,,,,,
55.674175,55.67415,4.368097,12.5845995,12.584442,47.173824,7247.8315,7237.8315,,,,,,,,,0.47601345,,3.5481007,,,3.5481007,3.5481007,9.786625,9.786625,,,,,,,,,,,,,,,,,
55.674145,55.67412,4.4037623,12.584454,12.584287,47.094723,7237.8315,7227.8315,,,,,,,,,,0.32050037,29.19262,,,29.19262,29.19262,0.0,0.0,,,,,,,,,,,,,,,,,
55.67412,55.6741,4.429597,12.584298,12.584133,47.011173,7227.8315,7217.8315,0.015833894,0.45451018,,5.7688603,5.4721575,6.065563,1.018303,1.9114362,,,34.2195,1.0605237,0.4375054,32.25395,59.82246,0.0,0.0,,2.6636398,8.144942,,,8.144942,8.144942,2.3525858,2.3525858,,,,,,,,
55.6741,55.674076,4.4328113,12.584145,12.583979,46.94137,7217.8315,7207.8315,,,,,,,,,,,59.82246,,0.31670222,59.82246,59.82246,0.0,0.0,,,,,,,,,,,,,,,,,
55.674076,55.674053,4.4335055,12.583991,12.583828,46.882248,7207.8315,7197.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674,55.67397,4.4074616,12.583533,12.58337,46.82445,7177.8315,7167.8315,0.46871278,,,37.36932,37.36932,37.36932,16.317934,16.317934,,0.56176245,21.258394,7.1085205,,5.3153095,37.201477,1.435722,19.316778,,,,,,,,,,,,,,,,,
55.67397,55.67394,4.3713064,12.583383,12.583221,46.864544,7167.8315,7157.8315,2.4093852,,,38.603638,38.603638,38.603638,19.924416,19.924416,,,37.201477,3.3336585,,37.201477,37.201477,19.316778,19.316778,,,,,,,,,,,,,,,,,
55.673935,55.673897,4.304054,12.583234,12.5830765,46.908993,7157.8315,7147.8315,3.8589098,,,33.06376,21.984003,38.603638,10.122431,19.924416,,0.21637839,37.32329,1.3759673,,5.6179695,40.0,0.843807,25.704126,,3.3364577,9.739646,0.36984697,,8.960742,34.681477,0.0,1.3348085,,,,,,,,
55.673897,55.67385,4.235615,12.583089,12.582941,46.85193,7147.8315,7137.8315,,13.099981,,12.178955,8.357682,16.000229,2.264135,2.6926763,,2.5561836,17.71124,,,16.168156,20.797411,2.4003477,3.9164507,,3.4366622,9.119649,,,8.960742,9.437461,1.3348085,2.1391194,,,,,,,,
55.67385,55.6738,4.173962,12.582953,12.582806,46.787678,7137.8315,7127.8315,1.3256896,4.995969,2.0893219,15.260287,7.1723547,20.370956,2.4012635,2.70886,0.6490506,1.6151208,19.2949,,1.1714472,4.461477,51.479668,0.0,5.540791,,,,,,,,,,,,,,,,,
55.6738,55.67375,4.132216,12.582819,12.582673,46.60059,7127.8315,7117.8315,0.47266445,6.0161853,0.97718894,15.80484,7.1723547,20.370956,2.4012635,2.70886,0.56848556,1.4809636,7.015207,,,4.7152786,8.932631,1.8363719,5.540791,,,,,,,,,,,,,,,,,
55.67375,55.673702,4.1275196,12.582686,12.582539,46.43495,7117.8315,7107.8315,,9.215166,2.4676125,17.495415,10.19563,18.961443,2.6293693,3.6143117,,0.21075197,27.616299,1.4187394,0.83440775,8.00521,59.411156,0.0,1.3369232,,0.97025836,5.402239,,,5.402239,5.402239,0.96344703,0.96344703,,,,,,,,
55.673702,55.673653,4.12995,12.582552,12.582405,46.27044,7107.8315,7097.8315,,3.8114278,1.8078923,13.67285,8.351371,20.660238,2.0419967,3.6143117,,0.50261945,6.8336186,,,6.8336186,6.8336186,1.6995212,1.6995212,,,,,,,,,,,,,,,,,
55.673653,55.673607,4.1338534,12.582419,12.582273,46.212593,7097.8315,7087.8315,1.2332494,,2.4894898,18.271944,8.648812,20.660238,1.3841316,3.5173442,,2.258421,9.458066,,0.23337874,8.167963,50.54001,0.0,1.4923383,0.105355486,,4.43251,,,4.16502,4.7,0.793151,1.4,,,,,,,,
55.673607,55.67356,4.1340303,12.582287,12.582135,46.03215,7087.8315,7077.8315,2.2183945,1.1724916,0.7814784,11.96577,8.648812,18.386593,1.3841316,2.8838818,,1.1281362,9.87343,,,7.145208,12.601652,1.3156885,1.791052,,0.26233712,10.741194,,,10.243188,11.239199,1.6863115,1.7716652,,,,,,,,
55.673557,55.67351,4.1355906,12.5821495,12.581998,46.641895,7077.8315,7067.8315,0.850768,2.87015,0.678774,13.520123,8.513206,18.557276,1.8192915,2.1693084,,0.8826857,11.074412,,,8.019932,12.601652,1.4725748,1.791052,,0.028779354,10.243188,,,10.243188,10.243188,1.6863115,1.6863115,,,,,,,,
55.67351,55.673462,4.1287827,12.582011,12.581861,46.641914,7067.8315,7057.8315,19.101046,,0.33423445,16.436455,8.864849,18.557276,1.6858007,2.0691173,,1.0778424,8.019932,,,8.019932,8.019932,1.4725748,1.4725748,,,,,,,,,,,,,,,,,
55.673462,55.673416,4.13079,12.581874,12.58173,46.691597,7057.8315,7047.8315,8.972397,0.91909546,,14.949645,9.870636,16.324343,1.8672448,2.7067213,,,,,,,,,,0.6308251,0.68465155,4.830311,,,4.4256816,5.8129816,1.627281,1.8201472,,,,,,,,
55.673416,55.67337,4.136781,12.581742,12.581596,46.726624,7047.8315,7037.8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67337,55.673325,4.140192,12.58161,12.581464,46.821808,7037.8315,7027.8315,1.7546581,,,33.945045,33.945045,33.945045,11.547957,11.547957,,0.72493,28.569574,1.3109688,,5.17355,31.740723,3.006016,10.303613,,,,,,,,,,,,,,,,,
55.67332,55.673267,4.122111,12.581476,12.581335,46.87044,7027.8315,7017.8315,2.2446237,,,35.01344,33.945045,37.150227,11.547957,19.592855,,,31.740723,1.0493672,,31.740723,31.740723,10.303613,10.303613,,,,,,,,,,,,,,,,,
